sample_id,model,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
85,llama-3.1-8b-instant,"Ma'am, chemical bonding kya hota hai?",agentic_context,"Arre, sabse pehle samajh lijiye, phir soch lijiye, phir jawaab dijiye. 

Step 1: Understand question
Chehre par ek sawaal aaya hai, ""Ma'am, chemical bonding kya hota hai?"" iska matlab hai ki aapko yah janna hoga ki chemical bonding kya hai, yah kaise hota hai aur iske kaaran kya hain.

Step 2: Recall knowledge
Chemical bonding ek bahut hi aham vishay hai jiske baare mein humne padha hai. Yeh pata chalta hai ki chemical bonding tab hota hai jab do ya adhik atom ek saath jude hote hain aur ek chem",3.881,443,Chemical bonding ek aisa prakriya hai jismein do ya do se adhik atoms ek saath judte hain aur ek molecule banate hain. Ismein electron ke share hone ya exchange hone se bonding hoti hai.,2.0
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",zero_shot,"Chalo, samajhne ka to koi bada kaam nahi hai. Acid aur base donon hi chemicals hote hain, lekin ve alag-alag tarah ki reactions kartey hain.

Acid us cheez ko jiski pH zero se kam hoti hai, wo ek acid hota hai. Jaise ki lemon juice, vinegar, ya tomatoes ki chutney. Jab aap ismein kaatkar dekhte hain, to aapko lagta hai ki ismein nimbu ki kadhai hoti hai, kyunki ismein nimbu ki kadhai ka effect hota hai.

Ab base, yeh us cheez ko hota hai jiski pH zero se zyada hoti hai, ya jiski pH zero se kam h",1.785,373,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",few_shot,"Beti, acid aur base dono hi chemicals hain, lekin unke properties alag-alag hote hain. Acid woh chemicals hain jo teja pani ke saath milakar hydrogen ion (H+) utpaad karte hain, jo kabhi-kabhi ek jharne ki tarah lagte hain. Jaise ki lemon ke ras me acid hota hai.

Base to woh chemicals hain jo teja pani ke saath milakar hydroxide ion (OH-) utpaad karte hain, jo ek chhalte huye paani ki tarah lagte hain. Jaise ki sabun aur soap base hota hai.

Yeh dono chemicals ek-doosre ke saath react karke sal",4.554,269,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",chain_of_thought,"Arre, yeh janne mein aisa lagta hai, lekin main aapko step by step batata hoon.

Step 1: Acid aur base kya hote hain, yeh pata lagane ke liye humein shodh aur experiment ke madhyam se jaanne honge. 

Step 2: Acid aur base ke ghatna ko pata karne ke liye, humein inki ghatnaon ko dhyan mein rakhna hoga. 

Step 3: Acid ke ghatna yeh hote hain: 
- Yeh pani (H2O) ko dardikaran kar dete hain. 
- Yeh pataa chalane ke liye, humein ek chhote se cup mein pani aur acid milaakar dekhaa sakte hain. Yadi pani",2.849,463,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",structured_context,"{""answer"": ""Acid aur base dono hain, jo hawa ya paani mein milakar ek naya tatva banate hain, jo hamen jant hai ki ve kitne asidik ya basic hain."", ""explanation"": ""Acidon mein hidrojen ki electron khatam ho jati hain, jiski wajah se ve asidik hote hain. Baseon mein hidrojen ki electron adhik hoti hain, jiski wajah se ve basic hote hain. Lekin, agar acid aur base ek saath milate hain to ve ek naya tatva banate hain, jo ki neutral hote hain. Iska matlab hai ki ve asidik ya basic nahin hote.""}",3.489,242,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,6.8
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",hierarchical_context,"Beta, acid aur base dono hi chemical hain, lekin unki properties alag-alag hain. 

Acid ko hum ek substance ke roop mein samajh sakte hain jo hydrogen ion (H+) ko discharge karta hai, jisse unki prakritik harkat badh jati hai. Isse logon ko lagta hai ki acid ka pH level kam hota hai, jisse unki harkat badh jati hai. Jaise ki lime juice, lemon juice, aur vinegar. 

Lekin yeh samajhne ke liye ki kya baat hai, humne acidity ko lekin nahi dekhne ke liye pH meter ka upyog kiya hai. pH meter se hum ye",3.812,466,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",rag_style,"Arre, acid aur base kya hote hain? 
Yeh to ek bahut hi jatil vishay hai, lekin main aapko kuchh mithaas dene ki koshish karunga. 
Acid wahi hota hai jo haddi ko khatam kar sakta hai, jaise ki nimbu ka ras ya sirka. Yeh haddi ke protsahanon ko tod dete hain aur uske saath saath haddi ke khanon ko bhi tod dete hain. 
Base to wahi hota hai jo haddi ko badha sakta hai, jaise ki dudh ya haldi. Yeh haddi ke protsahanon ko badhate hain aur uske saath saath haddi ke khanon ko bhi badhate hain. 
Lekin ye",4.592,319,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",tree_of_thought,"Mujhe 3 tarah se sochne ka mauka mila hai:

1. **Kemikali ke hisaab se**: Acid aur base donon hi kemikali hain jinka kaam kareeb se kareeb ek jaisa hota hai. Lekin, ve do alag-alag tarah ke kemikali hain. Acid woh hain jo pani mein milakar hidrogen ion banana shuru karte hain, jabki base woh hain jo pani mein milakar hidroksid ion banana shuru karte hain.

2. **Pratyekikta ke hisaab se**: Acid aur base donon hi pratyekikta ke liye jante hain. Acid vah hain jo apne anukoolan ko badalne ke liye ha",2.757,490,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
86,llama-3.1-8b-instant,"Ma'am, acid aur base kya hote hain?",agentic_context,"Mujhe pata hai ki aapne puchha hai, acid aur base kya hain.

Step 2: Yeh janna ki acid aur base kya hain, yeh ek chemistry ka topic hai. 
Acid aur base ko chemical reaction ke liye ek dusre se milne se utpann hote hain. 
Acid ko wahi kehte hain jo hydrogen ion (H+) ko release karte hain jab ve pani ke saath milte hain. 
Base ko wahi kehte hain jo hydroxide ion (OH-) ko release karte hain jab ve pani ke saath milte hain.

Step 3: Acid aur base ke kuch udaaharan yeh hain -
Acid: 
- nimbu ka ras (C",5.626,376,Acid aur base ek aise rasayan hote hain jo apne pH ke aadhar par alag hote hain. Acid ka pH kam hota hai aur base ka pH adhik hota hai.,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,zero_shot,"Bhai, jab narrator ne akela ghode ki sawari karne ki koshish ki to usne apne paayal pad gaye, aur usne ek badi aakansha ke saath apne khwabon ko poora karne ki koshish ki.",1.25,132,Ghode ne saat belon ko chod diya aur vah usse gir pada,1.0
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,few_shot,"Bhaiya, jab narrator ne akela ghode ki sawari karne ki koshish ki to ghoda wapas chala gaya, kyonki ghoda ka tola tha aur woh kisi bhi tarah se usse nahin chhod sakta tha.",1.279,157,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,chain_of_thought,"Arre, yeh sawal bahut interesting hai. 

Step 1: Pehle, hamne socha ki akela ghode ki sawari karne ki koshish karne wala koi aisa hota hai jo ghode ko nahi janta. 

Step 2: Phir, hamne socha ki woh ghoda bahut chhota ya bahut bada hota hai, lekin ghoda to ghoda hi hota hai.

Step 3: Ab, hamne socha ki ghoda ko kaise dekha jata hai. Kya woh ek vishesh ghoda hota hai jo kisi aur ghoda se alag hota hai?

Step 4: Phir, hamne socha ki agar ghoda ek vishesh ghoda hota hai, toh kya usse koi naam diya j",1.749,452,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,structured_context,"{""answer"": ""Usne ghoda ko pakadkar ek dabaav se use chalana shuru kiya, lekin ghoda ne uske pichhe hi chalne ka irada kiya."", ""explanation"": ""Isse yeh samajh aati hai ki ghoda ek adhikarik maalik ka pettha hai aur usse apni ichchha anusar chalne ka adhikar hai. Yeh ek aisa kshetra hai jahaan ghoda ki ichchha aur uske manobal ke beech kuchh jhagda ho raha hai.""}",5.463,218,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,hierarchical_context,"Bachcho, hum kuch samay pehle bahut hi anokhi kahani sun rahe hain. Jab narrator ne akela ghode ki sawari karne ki koshish karni thi, to yeh hua ki unka ghoda bada darshak tha, lekin koi bhi uski madad nahin kar raha tha. Ghode ne narrator ko pehle hi bahut hi ghasit kiya tha, aur ab usne is baat ko samajhne ki koshish ki ki yeh kya ho raha hai.

To, narrator ne ghode ke saath apne anubhav ko vartan mein shamil kiya aur likh diya, ""Mujhe lag raha hai ki hamari aakanshaon aur sapnon ko poora karn",1.809,385,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,rag_style,"Narrator ne akela ghode ki sawari karne ki koshish ki to usse ghoda ne pahuncha diya, usne kheenchkar uske paaon mein ghusa diya aur usko kuchh door par chhod diya.",3.281,149,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,tree_of_thought,"Mujhe teen tarah se sochne ke liye aaya hai:

1. Ghode ne narrator ko chhod diya, kyunki vah ekela apne vittiye labh ke liye ghode ko chhod gaya.
2. Ghode ne narrator ko apne saath le jana tha, kyunki vah ek doston ka jodda tha.
3. Ghode ne narrator ko kuchh samay ke liye chhod diya, kyunki vah ek ghode ke saath khelne ke liye thaka gaya tha.

Sabse accha jawab hai:

""Ekela ghode ki sawari karne ki koshish karne par ghode ne narrator ko kuchh samay ke liye chhod diya, kyunki vah ek ghode ke saat",1.602,336,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
87,llama-3.1-8b-instant,Jab narrator ne akela ghode ki sawari karne ki koshish ki to kya hua?,agentic_context,"Arre, main samajh gaya, question kya hai. 

Step 1: Understand question
Question ye hai, jab narrator ne ek alag, akela ghode ki sawari karne ki koshish ki to kya hua. 

Step 2: Recall knowledge
Main yeh samajh raha hoon ki yeh question ek kahani ya film ke baare mein hai. 

Step 3: Give accurate answer
Kuchh samay ke liye socha, toh main yaad kiya ki ek famous film hai jo ek akela ghode ki sawari ki kahani hai. Aur yeh film hai...  ""Ek Tha Tiger"" naa, ""Ek Tha Raja"" naa, balki ""Ek Tha Tiger"" ke ",4.823,432,Ghode ne saat belon ko chod diya aur vah usse gir pada,8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",zero_shot,"Games khelne se sportsmanship develop hone ka ek accha tareeka hai. Jab hum games khelte hain, to humein yeh samajhne ki zaroorat hoti hai ki har kisi ke liye jeet aur haar ek hi hota hai. Games khelne se humein learn karna hota hai ki haarne se koi nuksaan nahi hota hai, balki yeh humein seekhne ka ek achha avsar deta hai.

Games khelne se humein yeh samajhne ka mauka milta hai ki jeetne se zyada haaraane se seekhne ka kaam hota hai. Jab hum jeet jate hain, to humein yeh samajhne ka mauka milta",2.754,544,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",few_shot,"Bhai, games khelne se sportsmanship develop hua kyon? Toh, yeh yeh hai. Jab aap khelte hain, to aapko apne saathiyon ke saath team banaana padta hai, aur ek saath kaam karna hota hai. Ismein teamwork, cooperation, aur mutual respect ka mahatva hota hai. Jab aap apne saathiyon ke saath khelte hain, toh aap unke feelings aur emotions ko samajhne lagte hain, aur unke saath khelte hue aapke dil mein ek bhavna aati hai ki hum saath mein khel rahe hain, aur humari jeet ya haar ka Matlab nahin hai.

Is",5.877,539,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",chain_of_thought,"Arre, yeh sawal bahut achha hai! Main aapko iske bare mein step-by-step baatata hoon:

**Step 1: Games khelne se humein teamwork aur coordination ka anubhav hota hai:** Jab hum games khelte hain, to humein apne teammates ke saath mil kar kaam karna padta hai. Isse humein team ke goals ko achieve karne ke liye sahayog karna padta hai, jo teamwork aur coordination ka anubhav deta hai.

**Step 2: Jeet aur haar dono ke anubhav sportsmanship ko develop karte hain:** Jab hum games khelte hain, to hum ",5.15,671,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",structured_context,"{""answer"": ""Games khelne se sportsmanship develop hota hai kyunki ismein humein rules follow karna, team ke saath sahyog karna aur har situation mein dhairya aur shanti se kaam karna sikhaaya jata hai."", ""explanation"": ""Jab hum games khelte hain, to humein apne khelne wala khiladi se sahyog karna hota hai, rules follow karna hota hai aur jeet ya haar ki chinta se bhara hone ki bhi zaroorat nahin hoti hai. Isse humein ek dusre ke saath sahyog karna, teamwork ka anubhav karna aur har situation mei",6.797,376,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",hierarchical_context,"Aap sabhi ko dhanyavad, aaj hum sportsmanship aur games khelne ke beech ka sambandh jaanne ja rahi hain.

Sportsmanship ek mahatvapurn gun hai, jo hamein jeet aur haar ke beech ek sambhavna deti hai. Agar hum games khelte hain, to humein dusron ke saath sambandh banaana, unke saath khelna, aur unke saath sahyog karna aata hai. Ismein humein apne vyaktigat saathiyon aur team ke saath kaam karne ka mauka milta hai, jisse hamein teamwork ki bhavna aati hai aur hum ek dusre ke liye utsahit hote hain",4.415,838,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
88,llama-3.1-8b-instant,"Text ke hisab se, games khelne se sportsmanship kaise develop hota hai? Aur, games khelne se, jeetne aur haarne ka anubhav hota hai, jo sportsmanship ki bhavna ko badhata hai, aur isse hum life ke problems ko wisely aur naturally deal karne mein madad milti hai.",rag_style,"Game khelne se sportsmanship kaise develop hota hai? 

Game khelne se humein sahayog aur teamwork ka mahatva samajhne mein madad milti hai. Agar hum team mein ho, toh humein apne saathiyon ke saath milkar kaam karna padta hai, aur isse humein sahayog aur team ki bhavna develop hoti hai. 

Game khelne se humein jeetne aur haarne ka anubhav hota hai. Agar hum jeete hain, toh humein apni jeet ke liye kuch karne ka maza aata hai. Lekin agar hum haar jate hain, toh humein apne karte karte fail karne ",7.82,442,"Games khelne se sportsmanship ki bhavna badhti hai, kyunki isse hum jeetne aur haarne ka anubhav karte hain, jo humein life ke problems ko wisely aur naturally deal karne mein madad karta hai, aur yeh Olympic motto ko sahi sabit karta hai ki 'jeetna ya haarna nahin, balki hissa lena aur apna best de",8.5
